CompteurTemps	Temps	Cx0	Cy0	
573	0.000572	-0.966924	-3.3828	
574	0.000573	-0.993737	-3.25789	
575	0.000574	-0.860216	-3.20196	
576	0.000575	-1.00077	-3.11228	
577	0.000576	-0.903013	-3.14627	
578	0.000577	-1.03387	-3.07937	
579	0.000578	-0.909195	-3.12637	
580	0.000579	-0.917168	-3.12217	
581	0.00058	-0.935761	-3.13034	
582	0.000581	-0.858449	-3.1789	
583	0.000582	-0.935581	-3.20341	
584	0.000583	-1.06236	-3.02357	
585	0.000584	-0.83775	-3.19695	
586	0.000585	-0.958537	-3.09272	
587	0.000586	-0.890659	-3.19543	
588	0.000587	-1.04121	-3.10543	
589	0.000588	-1.23736	-3.06228	
590	0.000589	-0.975076	-3.19052	
591	0.00059	-1.04059	-3.17109	
592	0.000591	-1.01798	-3.22932	
593	0.000592	-1.03138	-3.2189	
594	0.000593	-1.04968	-3.27159	
595	0.000594	-1.02344	-3.17591	
596	0.000595	-0.922743	-3.30571	
597	0.000596	-0.901635	-3.22418	
598	0.000597	-0.8807	-3.33112	
599	0.000598	-0.930097	-3.24012	
600	0.000599	-1.13228	-3.3223	
601	0.0006	-1.02999	-3.41468	
